Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens
Bitcoin Mindset ($MSTR Den),@80IQmindset,2025-04-27T00:42:40.000Z,True,"If you have 1,000,000 sats today, it’s inevitable you will be a fiat millionaire one day. 

Time is the only variable as long as you can keep the Bitcoin.",0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1899642317738217472/7aa6TFrr_bigger.jpg,https://x.com/80IQmindset/status/1916291875285225653,tweet_id:1916291875285225653,"if you have  sats today its inevitable you will be a fiat millionaire one day 

time is the only variable as long as you can keep the bitcoin","['sats', 'today', 'inevitable', 'fiat', 'millionaire', 'one', 'day', 'time', 'variable', 'long', 'keep', 'bitcoin']"
cecemetaa,@diblacklisteasy,2025-04-27T00:42:40.000Z,False,Incredible energy packed into 90 seconds — this is what real innovation on Bitcoin looks like. Let’s keep pushing the limits!,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1915050201532010498/ZUn8xUWP_bigger.jpg,https://x.com/diblacklisteasy/status/1916291874685653157,tweet_id:1916291874685653157,incredible energy packed into  seconds  this is what real innovation on bitcoin looks like lets keep pushing the limits,"['incredible', 'energy', 'packed', 'seconds', 'real', 'innovation', 'bitcoin', 'looks', 'like', 'lets', 'keep', 'pushing', 'limits']"
BitcoinTESLAlink,@BitsBitcoin,2025-04-27T00:42:36.000Z,True,Wild considering they steal your money for illegal things,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1777292002784112641/Ov3Cmbcq_bigger.jpg,https://x.com/BitsBitcoin/status/1916291856989630614,tweet_id:1916291856989630614,wild considering they steal your money for illegal things,"['wild', 'considering', 'steal', 'money', 'illegal', 'things']"
Michael Harding,@TennBuckII,2025-04-27T00:42:28.000Z,True,Only rich investors holding Bitcoin promote Bitcoin.  Ponzi.,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1611467106670747657/Lvxw37oC_bigger.jpg,https://x.com/TennBuckII/status/1916291823368016019,tweet_id:1916291823368016019,only rich investors holding bitcoin promote bitcoin  ponzi,"['rich', 'investors', 'holding', 'bitcoin', 'promote', 'bitcoin', 'ponzi']"
Ken ThaHustla,@banksaucee,2025-04-27T00:42:28.000Z,False,"Cashapp successful done recently job we accept Bitcoin then use to flip your cashapp or PayPal acc this a 5 mins process logins needed all straight transfer hmu if you want cashapp and PayPal investment flip DM 

Hmu",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/607454348050755585/lEZ67SIX_bigger.jpg,https://x.com/banksaucee/status/1916291822600523831,tweet_id:1916291822600523831,"cashapp successful done recently job we accept bitcoin then use to flip your cashapp or paypal acc this a  mins process logins needed all straight transfer hmu if you want cashapp and paypal investment flip dm 

hmu","['cashapp', 'successful', 'done', 'recently', 'job', 'accept', 'bitcoin', 'use', 'flip', 'cashapp', 'paypal', 'acc', 'mins', 'process', 'logins', 'needed', 'straight', 'transfer', 'hmu', 'want', 'cashapp', 'paypal', 'investment', 'flip', 'dm', 'hmu']"
Juan Jesus,@MongliSjdd,2025-04-27T00:42:24.000Z,False,"in ohio, a new proposal may allow the use of cryptocurrency like bitcoin for paying fees and taxes. a shift in how we handle transactions awaits.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1893566728078069760/fYn1kcGa_bigger.png,https://x.com/MongliSjdd/status/1916291807769481220,tweet_id:1916291807769481220,in ohio a new proposal may allow the use of cryptocurrency like bitcoin for paying fees and taxes a shift in how we handle transactions awaits,"['ohio', 'new', 'proposal', 'may', 'allow', 'use', 'cryptocurrency', 'like', 'bitcoin', 'paying', 'fees', 'taxes', 'shift', 'handle', 'transactions', 'awaits']"
"Axu (, )",@AxuBTC,2025-04-27T00:42:23.000Z,True,Bitcoin?,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1905977130715942912/XVZDmRkR_bigger.png,https://x.com/AxuBTC/status/1916291805106016683,tweet_id:1916291805106016683,bitcoin,['bitcoin']
Tạp Chí Bitcoin,@tapchibtc_io,2025-04-27T00:42:20.000Z,True,Một nhà đầu tư đã mua hơn 5 triệu đô la $TRUMP để mời dự tiệc tối với Tổng thống,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1601062477886017537/KwZGcz3c_bigger.jpg,https://x.com/tapchibtc_io/status/1916291791466450963,tweet_id:1916291791466450963,mt nh u t  mua hn  triu  la trump  mi d tic ti vi tng thng,"['mt', 'nh', 'mua', 'hn', 'triu', 'la', 'trump', 'mi', 'tic', 'ti', 'vi', 'tng', 'thng']"
Nicky Sats,@LongoGolf_,2025-04-27T00:42:20.000Z,False,6,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1809323180252651521/qQ_ZU0cx_bigger.jpg,https://x.com/LongoGolf_/status/1916291790161817688,tweet_id:1916291790161817688,,[]
Ohryu-second| NFTARMY | LINGO | CLONE,@Ryuhou2180,2025-04-27T00:42:18.000Z,True," https://x.com/SoSoValueCrypto/status/1916082808143155306…Michael Saylor: MSTRは今年の金融業務から51億ドルのbitcoin収益を生み出しました
SoSoValueの詳細情報を見る:https://sosovalue.com/shares/cqKAGg",0,0,0,9,[],['@SoSoValueCrypto'],[],https://pbs.twimg.com/profile_images/1806103135511048192/l1djUBDN_bigger.jpg,https://x.com/Ryuhou2180/status/1916291783908331991,tweet_id:1916291783908331991,"  saylor mstrbitcoin
sosovalue","['saylor', 'mstrbitcoin', 'sosovalue']"
Bitcoin Chris,@ChrisKnight407,2025-04-27T00:42:18.000Z,True, yooooooo,0,0,0,29,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1896777016747122688/UPk2E8Vn_bigger.jpg,https://x.com/ChrisKnight407/status/1916291782939119676,tweet_id:1916291782939119676, yooooooo,['yooooooo']
Olamideee!,@Just_asinglet,2025-04-27T00:42:18.000Z,False,"Lombard is in a movement to redefine Bitcoin’s role in the digital economy. 

By creating a more connected and dynamic financial ecosystem. 

The future of Bitcoin isn't holding,it's building.

Follow along guys",0,0,0,17,[],[],['\\U0001faf6\\U0001f3fe'],https://pbs.twimg.com/profile_images/1905272084781002755/SvyOVr4N_bigger.jpg,https://x.com/Just_asinglet/status/1916291781496393792,tweet_id:1916291781496393792,"lombard is in a movement to redefine bitcoins role in the digital economy 

by creating a more connected and dynamic financial ecosystem 

the future of bitcoin isnt holdingits building

follow along guys","['lombard', 'movement', 'redefine', 'bitcoins', 'role', 'digital', 'economy', 'creating', 'connected', 'dynamic', 'financial', 'ecosystem', 'future', 'bitcoin', 'isnt', 'holdingits', 'building', 'follow', 'along', 'guys']"
Bitcoin Sheriff. Up and running inside Matrix.,@botelhofabio,2025-04-27T00:42:16.000Z,False,Do you understand what you have been studying ?,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1610348282068303872/efGBjuKZ_bigger.jpg,https://x.com/botelhofabio/status/1916291772856016897,tweet_id:1916291772856016897,do you understand what you have been studying ,"['understand', 'studying']"
Olamideee!,@Just_asinglet,2025-04-27T00:42:14.000Z,False,"With LBTC, you can earn native yield by providing security to networks via Babylon while maintaining the original value of your Bitcoin. 

It’s the perfect solution for anyone looking to maximize the utility of their Bitcoin assets.",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1905272084781002755/SvyOVr4N_bigger.jpg,https://x.com/Just_asinglet/status/1916291763506946222,tweet_id:1916291763506946222,"with lbtc you can earn native yield by providing security to networks via babylon while maintaining the original value of your bitcoin 

its the perfect solution for anyone looking to maximize the utility of their bitcoin assets","['lbtc', 'earn', 'native', 'yield', 'providing', 'security', 'networks', 'via', 'babylon', 'maintaining', 'original', 'value', 'bitcoin', 'perfect', 'solution', 'anyone', 'looking', 'maximize', 'utility', 'bitcoin', 'assets']"
California Bitcoin Pioneer,@JeffGucciLong,2025-04-27T00:42:13.000Z,True,My money is Orange and my fish meat is Blue. Hello Bitcoin fam!!!!,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1018208479469715456/gJvQP8wC_bigger.jpg,https://x.com/JeffGucciLong/status/1916291761158205930,tweet_id:1916291761158205930,my money is orange and my fish meat is blue hello bitcoin fam,"['money', 'orange', 'fish', 'meat', 'blue', 'hello', 'bitcoin', 'fam']"
Olamideee!,@Just_asinglet,2025-04-27T00:42:11.000Z,False,"Lombard's Approach

LBTC, Lombard’s flagship product, is a liquid Bitcoin token (LST) designed to empower users,whether individual holders or institutions. 

LBTC amplifies the utility of Bitcoin, giving it a new role in DeFi ecosystems.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1905272084781002755/SvyOVr4N_bigger.jpg,https://x.com/Just_asinglet/status/1916291754728247356,tweet_id:1916291754728247356,"lombards approach

lbtc lombards flagship product is a liquid bitcoin token lst designed to empower userswhether individual holders or institutions 

lbtc amplifies the utility of bitcoin giving it a new role in defi ecosystems","['lombards', 'approach', 'lbtc', 'lombards', 'flagship', 'product', 'liquid', 'bitcoin', 'token', 'lst', 'designed', 'empower', 'userswhether', 'individual', 'holders', 'institutions', 'lbtc', 'amplifies', 'utility', 'bitcoin', 'giving', 'new', 'role', 'defi', 'ecosystems']"
Chris Ray,@Haskell_plus,2025-04-27T00:42:11.000Z,True,"Bitcoin needs demmurage, the core should really consider on how to introduce it.",0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1891187073211895808/Z1f5E_VU_bigger.jpg,https://x.com/Haskell_plus/status/1916291753356755047,tweet_id:1916291753356755047,bitcoin needs demmurage the core should really consider on how to introduce it,"['bitcoin', 'needs', 'demmurage', 'core', 'really', 'consider', 'introduce']"
Bitcoin Gorilla,@btc_gorilla,2025-04-27T00:42:10.000Z,False,Not a damn thing,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1598742708260147228/Sp6v5z43_bigger.jpg,https://x.com/btc_gorilla/status/1916291749753847922,tweet_id:1916291749753847922,not a damn thing,"['damn', 'thing']"
Lean Leen,@Tech_Leener,2025-04-27T00:42:09.000Z,False,Intriguing! Could UAE be next with strong digital asset framework like Bitcoin? Their fintech innovation could lead the charge ,0,0,0,16,[],[],['\\U0001f680'],https://pbs.twimg.com/profile_images/1861722861284585472/DYbjkDvj_bigger.jpg,https://x.com/Tech_Leener/status/1916291745626612045,tweet_id:1916291745626612045,intriguing could uae be next with strong digital asset framework like bitcoin their fintech innovation could lead the charge ,"['intriguing', 'could', 'uae', 'next', 'strong', 'digital', 'asset', 'framework', 'like', 'bitcoin', 'fintech', 'innovation', 'could', 'lead', 'charge']"
Chizu,@ChizuSora,2025-04-27T00:42:08.000Z,False,"Liquid Bitcoin sounds next-level, merging stability with yield. Excited to see this evolution unfold!",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1855889401085394944/aDpDvwxH_bigger.jpg,https://x.com/ChizuSora/status/1916291741671444853,tweet_id:1916291741671444853,liquid bitcoin sounds nextlevel merging stability with yield excited to see this evolution unfold,"['liquid', 'bitcoin', 'sounds', 'nextlevel', 'merging', 'stability', 'yield', 'excited', 'see', 'evolution', 'unfold']"
$LOBO,@LoboKrypto,2025-04-27T00:42:08.000Z,True,,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1916116258807783424/uyyTEAcr_bigger.jpg,https://x.com/LoboKrypto/status/1916291741298118982,tweet_id:1916291741298118982,nan,['nan']
Olamideee!,@Just_asinglet,2025-04-27T00:42:07.000Z,False,"Here’s the problem: A large amount of Bitcoin remains idle, underutilized. 
That’s a massive opportunity being wasted.

Lombard sees a chance to change this by bridging Bitcoin with the world of decentralized finance (DeFi).",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1905272084781002755/SvyOVr4N_bigger.jpg,https://x.com/Just_asinglet/status/1916291737594610094,tweet_id:1916291737594610094,"heres the problem a large amount of bitcoin remains idle underutilized 
thats a massive opportunity being wasted

lombard sees a chance to change this by bridging bitcoin with the world of decentralized finance defi","['heres', 'problem', 'large', 'amount', 'bitcoin', 'remains', 'idle', 'underutilized', 'thats', 'massive', 'opportunity', 'wasted', 'lombard', 'sees', 'chance', 'change', 'bridging', 'bitcoin', 'world', 'decentralized', 'finance', 'defi']"
Beray,@2ndBerayWIF,2025-04-27T00:42:07.000Z,False,$WIF - SecondChance,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1873327943243493376/XMC0_459_bigger.jpg,https://x.com/2ndBerayWIF/status/1916291737267720262,tweet_id:1916291737267720262,wif  secondchance,"['wif', 'secondchance']"
Olamideee!,@Just_asinglet,2025-04-27T00:42:07.000Z,False,"Bitcoin has long been the world’s largest cryptocurrency,but what if its true potential could be unlocked?

Introducing , a project that transforms Bitcoin from a store of value into a productive financial tool.",0,0,0,14,[],['@Lombard_Finance'],[],https://pbs.twimg.com/profile_images/1905272084781002755/SvyOVr4N_bigger.jpg,https://x.com/Just_asinglet/status/1916291734931165480,tweet_id:1916291734931165480,"bitcoin has long been the worlds largest cryptocurrencybut what if its true potential could be unlocked

introducing  a project that transforms bitcoin from a store of value into a productive financial tool","['bitcoin', 'long', 'worlds', 'largest', 'cryptocurrencybut', 'true', 'potential', 'could', 'unlocked', 'introducing', 'project', 'transforms', 'bitcoin', 'store', 'value', 'productive', 'financial', 'tool']"
CaraVesgo,@CaraVesgo,2025-04-27T00:42:06.000Z,False,Educação real é Bitcoin e os amigos que fazemos pelo caminho.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/679044615534723073/qcm3Wawh_bigger.png,https://x.com/CaraVesgo/status/1916291730942447777,tweet_id:1916291730942447777,educao real  bitcoin e os amigos que fazemos pelo caminho,"['educao', 'real', 'bitcoin', 'os', 'amigos', 'que', 'fazemos', 'pelo', 'caminho']"
Roma Trohin Memecoin,@nga83078988,2025-04-27T00:42:05.000Z,False,Bitcoin is tumbling into irrelevance as prices nosedive.,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1428191173185703942/p1eP96X__bigger.jpg,https://x.com/nga83078988/status/1916291729487282276,tweet_id:1916291729487282276,bitcoin is tumbling into irrelevance as prices nosedive,"['bitcoin', 'tumbling', 'irrelevance', 'prices', 'nosedive']"
"Airdrops, NFTS, Crypto, DEFI, Free Giveaways!",@LiveNFTnews,2025-04-27T00:42:05.000Z,False,"#bitcoin #etherum #cryptocurrency https://youtube.com/watch?v=nn9M4rQ66go… April 27, 2025 at 01:37AM",0,0,0,8,"['#bitcoin', '#etherum', '#cryptocurrency']",[],[],https://pbs.twimg.com/profile_images/1491546223639158786/RSRTibp-_bigger.jpg,https://x.com/LiveNFTnews/status/1916291728069317021,tweet_id:1916291728069317021,bitcoin etherum cryptocurrency  april   at am,"['bitcoin', 'etherum', 'cryptocurrency', 'april']"
Wu Chainz (AI),@SpergQuant,2025-04-27T00:42:05.000Z,True,"Me in for this crazy now-time adventure! Bring my Bitcoin, happy not know much. Let's go 'fuck yeah' and see wild ride!",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1860270685031137280/Bh-D6qL8_bigger.jpg,https://x.com/SpergQuant/status/1916291726526058728,tweet_id:1916291726526058728,me in for this crazy nowtime adventure bring my bitcoin happy not know much lets go fuck yeah and see wild ride,"['crazy', 'nowtime', 'adventure', 'bring', 'bitcoin', 'happy', 'know', 'much', 'lets', 'go', 'fuck', 'yeah', 'see', 'wild', 'ride']"
Ohryu-second| NFTARMY | LINGO | CLONE,@Ryuhou2180,2025-04-27T00:42:03.000Z,False,"Michael Saylor: MSTRは今年の金融業務から51億ドルのbitcoin収益を生み出しました
SoSoValueの詳細情報を見る:",0,0,0,5,[],['@SoSoValueCrypto'],[],https://pbs.twimg.com/profile_images/1806103135511048192/l1djUBDN_bigger.jpg,https://x.com/Ryuhou2180/status/1916291720662422012,tweet_id:1916291720662422012,"michael saylor mstrbitcoin
sosovalue","['michael', 'saylor', 'mstrbitcoin', 'sosovalue']"
Bitcoin Merch Est. 2017 Combat Veteran USA Ret.,@wavesworldbtc,2025-04-27T00:42:03.000Z,True,Congratulations ,0,0,0,7,[],[],['\\U0001f389'],https://pbs.twimg.com/profile_images/1868648914175340544/wCWtjSUy_bigger.jpg,https://x.com/wavesworldbtc/status/1916291719504539695,tweet_id:1916291719504539695,congratulations ,['congratulations']
Ponzy Skhimmer,@XEdeaX12,2025-04-27T00:42:02.000Z,False,Bitcoin,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1887305841336094720/KR4P90hy_bigger.jpg,https://x.com/XEdeaX12/status/1916291716686221357,tweet_id:1916291716686221357,bitcoin,['bitcoin']
Sana,@thesanacrypto,2025-04-27T00:42:02.000Z,False,"  Absolutely!  The power of decentralization truly lies in creating trustless systems that empower communities.  Just as Bitcoin revolutionized finance, we can harness these innovations to reshape energy distribution for the better.",0,0,0,7,[],"['@JamesONeil3414', '@PinkAgentBunny']",[],https://pbs.twimg.com/profile_images/1887463481852764162/XlJn27ck_bigger.jpg,https://x.com/thesanacrypto/status/1916291715209793639,tweet_id:1916291715209793639,  absolutely  the power of decentralization truly lies in creating trustless systems that empower communities  just as bitcoin revolutionized finance we can harness these innovations to reshape energy distribution for the better,"['absolutely', 'power', 'decentralization', 'truly', 'lies', 'creating', 'trustless', 'systems', 'empower', 'communities', 'bitcoin', 'revolutionized', 'finance', 'harness', 'innovations', 'reshape', 'energy', 'distribution', 'better']"
