source,author,title,description,url,urlToImage,publishedAt,content,fetched_date,date,hour,text,keywords
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Sam Bourgi,"Crypto Biz: Cantor Fitzgerald crypto play, ETF inflows highlight industry’s big sentiment shift","US President Donald Trump’s first 90 days in office have been miserable for Bitcoin (BTC) and the broader cryptocurrency industry. Despite positive regulatory developments, culminating in the first-ever White House crypto summit on March 7, digital asset pric…",https://cointelegraph.com/news/crypto-biz-cantor-fitzgerald-crypto-etf-inflows-industry-sentiment-shift,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-03/01959690-0c89-7f89-90ef-4d8dabca1dcd",2025-04-25 20:00:00+00:00,"US President Donald Trumps first 90 days in office have been miserable for Bitcoin (BTC) and the broader cryptocurrency industry. Despite positive regulatory developments, culminating in the first-ev… [+4354 chars]",2025-04-24,2025-04-25,20,"Crypto Biz: Cantor Fitzgerald crypto play, ETF inflows highlight industry’s big sentiment shift US President Donald Trump’s first 90 days in office have been miserable for Bitcoin (BTC) and the broader cryptocurrency industry. Despite positive regulatory developments, culminating in the first-ever White House crypto summit on March 7, digital asset pric…","['crypto biz', 'cantor fitzgerald', 'crypto play', 'etf', 'inflows highlight industry ’ s', 'big sentiment', 'us president', 'donald trump', 'bitcoin', 'btc', 'broader cryptocurrency industry', 'positive regulatory developments', 'white house crypto summit', 'digital asset pric…']"
"{'id': None, 'name': 'The Daily Hodl'}",Daily Hodl Staff,Crypto Analyst Says Ethereum on Cusp of Breaking Out if Bitcoin Rallies – But There’s a Catch,"A widely followed crypto analyst says that Ethereum (ETH) looks primed to skyrocket if Bitcoin (BTC) sparks a rally to the upside. In a new thread, prominent crypto strategist Credible Crypto tells his 467,100 followers on the social media platform X that the…",https://dailyhodl.com/2025/04/25/crypto-analyst-says-ethereum-on-cusp-of-breaking-out-if-bitcoin-rallies-but-theres-a-catch/,https://dailyhodl.com/wp-content/uploads/2024/04/etherum-with-eth-may.jpg,2025-04-25 19:55:39+00:00,"A widely followed crypto analyst says that Ethereum (ETH) looks primed to skyrocket if Bitcoin (BTC) sparks a rally to the upside.
In a new thread, prominent crypto strategist Credible Crypto tells … [+1762 chars]",2025-04-24,2025-04-25,19,"Crypto Analyst Says Ethereum on Cusp of Breaking Out if Bitcoin Rallies – But There’s a Catch A widely followed crypto analyst says that Ethereum (ETH) looks primed to skyrocket if Bitcoin (BTC) sparks a rally to the upside. In a new thread, prominent crypto strategist Credible Crypto tells his 467,100 followers on the social media platform X that the…","['crypto analyst says ethereum', 'cusp', 'breaking', 'bitcoin rallies', 'crypto analyst', 'ethereum', 'eth', 'bitcoin', 'btc', 'new thread', 'prominent crypto strategist', 'credible crypto', 'social media platform']"
"{'id': None, 'name': 'GlobeNewswire'}",Big Dollar Casino,New Online Casinos in the USA 2025: Big Dollar Casino Best for New Players,"Big Dollar Casino Emerges as the Top Pick for New Players in 2025 with Massive Bonuses, Secure Gaming, and a Premier Mobile Experience Big Dollar Casino Emerges as the Top Pick for New Players in 2025 with Massive Bonuses, Secure Gaming, and a Premier Mobile …",https://www.globenewswire.com/news-release/2025/04/25/3068600/0/en/New-Online-Casinos-in-the-USA-2025-Big-Dollar-Casino-Best-for-New-Players.html,https://ml.globenewswire.com/Resource/Download/7e233f9c-4b80-42dd-8f44-ab2405e11012,2025-04-25 19:51:00+00:00,"New York City, April 25, 2025 (GLOBE NEWSWIRE) -- 
Big Dollar Casino has reigned supreme as the go-to choice for newcomers in online casino gaming. This is unsurprising, as the casino has raised the… [+7086 chars]",2025-04-24,2025-04-25,19,"New Online Casinos in the USA 2025: Big Dollar Casino Best for New Players Big Dollar Casino Emerges as the Top Pick for New Players in 2025 with Massive Bonuses, Secure Gaming, and a Premier Mobile Experience Big Dollar Casino Emerges as the Top Pick for New Players in 2025 with Massive Bonuses, Secure Gaming, and a Premier Mobile …","['online casinos', 'usa', 'big dollar casino', 'big dollar casino', 'emerges', 'top pick', 'massive bonuses', 'secure gaming', 'mobile experience', 'big dollar casino', 'emerges', 'top pick', 'massive bonuses', 'secure gaming', 'mobile']"
"{'id': None, 'name': 'Foreign Policy'}",Michael Kugelman,Trump’s $397 Million Exception for Pakistan,Ten thinkers on the start of the U.S president’s second term.,http://foreignpolicy.com/2025/04/25/trump-us-pakistan-funding-foreign-aid/,https://foreignpolicy.com/wp-content/uploads/2025/04/9-Trump-100-days-afghanistan-pakistan-foreign-policy-illustration.jpg?w=1000,2025-04-25 19:42:12+00:00,"At the end of February, the Trump administration decided to exempt $397 million in security assistance to Pakistan from its massive foreign aid cuts. The funds will be allocated to a program that mon… [+2728 chars]",2025-04-24,2025-04-25,19,Trump’s $397 Million Exception for Pakistan Ten thinkers on the start of the U.S president’s second term.,"['trump', 'million exception', 'pakistan ten', 'u.s', 'president ’ s']"
"{'id': None, 'name': 'Decrypt'}",Mathew Di Salvo,Semler Scientific Boosts Bitcoin Stash to $314M as Chairman Says Doubters Can Sell Stock,"Medical device company Semler Scientific—which trades on the Nasdaq—now holds 3,303 Bitcoin after its latest buy.",https://decrypt.co/316441/semler-scientific-boosts-bitcoin-stash,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2025/02/nasdaq-bitcoin-gID_7.png,2025-04-25 19:31:46+00:00,"In brief
<ul><li>Nasdaq-listed healthcare company Semler Scientific has bought more Bitcoin and now holds 3,303 BTC.</li><li>Chairman Eric Semler said Thursday that shareholders skeptical of its str… [+2197 chars]",2025-04-24,2025-04-25,19,"Semler Scientific Boosts Bitcoin Stash to $314M as Chairman Says Doubters Can Sell Stock Medical device company Semler Scientific—which trades on the Nasdaq—now holds 3,303 Bitcoin after its latest buy.","['semler scientific boosts bitcoin stash', 'says doubters', 'sell', 'medical device company', 'semler scientific—which', 'nasdaq—now', 'bitcoin']"
"{'id': None, 'name': 'Bitcoinist'}",Godspower Owie,"Bitcoin Massive Spike In Long Positions Raises Red Flag, On-Chain Platform Warns","While the general crypto market is slowly turning bearish, Bitcoin continues to hold above key support levels, which previously acted as strong resistance a few days ago. BTC’s renewed uptrend has attracted significant interest among investors, as observed by…",https://bitcoinist.com/bitcoin-long-positions-surges/,https://bitcoinist.com/wp-content/uploads/2025/04/Bitcoin-from-Pixabay-2.jpg,2025-04-25 19:30:15+00:00,"While the general crypto market is slowly turning bearish, Bitcoin continues to hold above key support levels, which previously acted as strong resistance a few days ago. BTC’s renewed uptrend has at… [+3192 chars]",2025-04-24,2025-04-25,19,"Bitcoin Massive Spike In Long Positions Raises Red Flag, On-Chain Platform Warns While the general crypto market is slowly turning bearish, Bitcoin continues to hold above key support levels, which previously acted as strong resistance a few days ago. BTC’s renewed uptrend has attracted significant interest among investors, as observed by…","['bitcoin massive spike', 'positions raises', 'flag', 'on-chain platform warns', 'general crypto market', 'turning bearish', 'bitcoin', 'key support levels', 'strong resistance', 'btc', 'significant interest']"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by Alex O’Donnell,Nasdaq urges SEC to treat certain digital assets as 'stocks by any other name',"Nasdaq has urged the US Securities and Exchange Commission (SEC) to hold digital assets to the same regulatory standards as securities if they constitute “stocks by any other name,” according to an April 25 comment letter. The exchange said the US financial r…",https://cointelegraph.com/news/nasdaq-urges-sec-to-treat-certain-cryptocurrencies-as-stocks-by-any-other-name,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-04/0196232f-42b4-7db5-9b69-b6e1809da3ef",2025-04-25 19:29:03+00:00,"Nasdaq has urged the US Securities and Exchange Commission (SEC) to hold digital assets to the same regulatory standards as securities if they constitute stocks by any other name, according to an Apr… [+2616 chars]",2025-04-24,2025-04-25,19,"Nasdaq urges SEC to treat certain digital assets as 'stocks by any other name' Nasdaq has urged the US Securities and Exchange Commission (SEC) to hold digital assets to the same regulatory standards as securities if they constitute “stocks by any other name,” according to an April 25 comment letter. The exchange said the US financial r…","['nasdaq', 'sec', 'certain digital assets', 'nasdaq', 'securities', 'exchange commission', 'sec', 'digital assets', 'regulatory standards', 'constitute “ stocks', 'comment letter', 'financial r…']"
"{'id': None, 'name': 'Crypto Briefing'}",Vivian Nguyen,SEC’s Atkins calls for overhaul of ‘badly needing attention’ crypto rules,"A regulatory overhaul could unleash innovation in crypto, fostering clarity and growth, but requires balancing oversight with technological advancement.
The post SEC’s Atkins calls for overhaul of ‘badly needing attention’ crypto rules appeared first on Crypt…",https://cryptobriefing.com/crypto-regulation-overhaul-sec-atkins/,https://static.cryptobriefing.com/wp-content/uploads/2025/04/25152600/7dcdbb39-9372-4d9e-803d-e9e9479f2189-800x420.jpg,2025-04-25 19:28:38+00:00,"Key Takeaways
<ul><li>SEC Chairman Paul Atkins calls for a comprehensive review of crypto regulations.</li><li>Atkins aims to establish a rational framework for crypto assets within the US.</li></ul… [+2089 chars]",2025-04-24,2025-04-25,19,"SEC’s Atkins calls for overhaul of ‘badly needing attention’ crypto rules A regulatory overhaul could unleash innovation in crypto, fostering clarity and growth, but requires balancing oversight with technological advancement.
The post SEC’s Atkins calls for overhaul of ‘badly needing attention’ crypto rules appeared first on Crypt…","['sec', 'atkins', 'attention ’ crypto rules', 'regulatory overhaul', 'unleash innovation', 'technological advancement', 'sec', 'atkins', 'attention ’ crypto rules', 'crypt…']"
"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Bitcoin, Ethereum, XRP, Dogecoin Surging, But 'Choppy' Weekend Could Precede The Next Push","Cryptocurrency markets are trading higher as whales continue an accumulation spree to fuel bullish momentum.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$95,277.12
+2%
Ethereum (CRYPTO: ETH)
$1,799.22
+2.2%
Solana (CRYPTO: SOL)
$151.53
-0.2%
XRP (CR…",https://biztoc.com/x/5fdaa73595b13304,https://biztoc.com/cdn/5fdaa73595b13304_s.webp,2025-04-25 19:25:36+00:00,"Cryptocurrency markets are trading higher as whales continue an accumulation spree to fuel bullish momentum.CryptocurrencyPrice Gains +/-Bitcoin (CRYPTO: BTC)$95,277.12+2%Ethereum (CRYPTO: ETH)$1,799… [+110 chars]",2025-04-24,2025-04-25,19,"Bitcoin, Ethereum, XRP, Dogecoin Surging, But 'Choppy' Weekend Could Precede The Next Push Cryptocurrency markets are trading higher as whales continue an accumulation spree to fuel bullish momentum.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$95,277.12
+2%
Ethereum (CRYPTO: ETH)
$1,799.22
+2.2%
Solana (CRYPTO: SOL)
$151.53
-0.2%
XRP (CR…","['bitcoin', 'ethereum', 'xrp', 'dogecoin surging', 'weekend', 'precede', 'push cryptocurrency', 'accumulation spree', 'fuel bullish momentum', 'cryptocurrency price', 'gains +/-', 'bitcoin', 'crypto', 'btc', 'ethereum', 'crypto', 'eth', 'solana', 'crypto', 'sol', 'xrp', 'cr…']"
"{'id': None, 'name': 'Biztoc.com'}",marketwatch.com,‘Too early’ to call bitcoin a safe haven as it outperforms stocks and dollar amid tariff turmoil,"Bitcoin bulls have long been frustrated to see the crypto trade in a fashion similar to stocks and other assets perceived as risky, rather than as a store of value such as gold. Now, some think they see tentative signs of a shift.",https://biztoc.com/x/5714da19508a08ec,https://biztoc.com/cdn/930/og.png,2025-04-25 19:14:30+00:00,"Bitcoin bulls have long been frustrated to see the crypto trade in a fashion similar to stocks and other assets perceived as risky, rather than as a store of value such as gold. Now, some think they … [+92 chars]",2025-04-24,2025-04-25,19,"‘Too early’ to call bitcoin a safe haven as it outperforms stocks and dollar amid tariff turmoil Bitcoin bulls have long been frustrated to see the crypto trade in a fashion similar to stocks and other assets perceived as risky, rather than as a store of value such as gold. Now, some think they see tentative signs of a shift.","['early ’', 'safe haven', 'outperforms stocks', 'bitcoin', 'crypto trade', 'tentative signs']"
"{'id': None, 'name': 'GlobeNewswire'}",XploraDEX,"XRP News: Just 72 Hours Left to Join XploraDEX Presale, As XPL Token Distribution Nears Completion","ZURICH, Switzerland, April 25, 2025 (GLOBE NEWSWIRE) -- The final countdown is officially on. With just 72 hours remaining in the XploraDEX presale and the $XPL token
 distribution nearly complete, the window to join one of the XRP Ledger’s most transformati…",https://www.globenewswire.com/news-release/2025/04/25/3068582/0/en/XRP-News-Just-72-Hours-Left-to-Join-XploraDEX-Presale-As-XPL-Token-Distribution-Nears-Completion.html,https://ml.globenewswire.com/Resource/Download/6c34fb98-3bcb-42cb-aa87-4c1d3ecdc829,2025-04-25 19:03:00+00:00,"ZURICH, Switzerland, April 25, 2025 (GLOBE NEWSWIRE) -- The final countdown is officially on. With just 72 hours remaining in the XploraDEX presale and the $XPL token
 distribution nearly complete, … [+4582 chars]",2025-04-24,2025-04-25,19,"XRP News: Just 72 Hours Left to Join XploraDEX Presale, As XPL Token Distribution Nears Completion ZURICH, Switzerland, April 25, 2025 (GLOBE NEWSWIRE) -- The final countdown is officially on. With just 72 hours remaining in the XploraDEX presale and the $XPL token
 distribution nearly complete, the window to join one of the XRP Ledger’s most transformati…","['xrp', 'left', 'join xploradex presale', 'xpl token distribution nears completion zurich', 'switzerland', 'globe newswire', 'final countdown', 'xploradex', 'xpl', 'token distribution', 'xrp ledger']"
